timestamp,demand,temperature,hour,day_of_week,month,year,ds,y,day,weekday
2005-03-19 00:00:00,12279.0,32.0,1,5,3,2005,3/19/2005,2005.0,19.0,7.0
2005-03-20 00:00:00,11867.0,31.0,1,6,3,2005,3/20/2005,2005.0,20.0,1.0
2005-03-21 00:00:00,11380.0,36.0,1,0,3,2005,3/21/2005,2005.0,21.0,2.0
2005-03-22 00:00:00,12097.0,34.0,1,1,3,2005,3/22/2005,2005.0,22.0,3.0
2005-03-23 00:00:00,11748.0,38.0,1,2,3,2005,3/23/2005,2005.0,23.0,4.0
2005-03-24 00:00:00,12272.0,32.0,1,3,3,2005,3/24/2005,2005.0,24.0,5.0
2005-03-25 00:00:00,12190.0,32.0,1,4,3,2005,3/25/2005,2005.0,25.0,6.0
2005-03-26 00:00:00,11867.0,33.0,1,5,3,2005,3/26/2005,2005.0,26.0,7.0
2005-03-27 00:00:00,11671.0,31.0,1,6,3,2005,3/27/2005,2005.0,27.0,1.0
2005-03-28 00:00:00,11033.0,36.0,1,0,3,2005,3/28/2005,2005.0,28.0,2.0
2005-03-29 00:00:00,11766.0,39.0,1,1,3,2005,3/29/2005,2005.0,29.0,3.0
2005-03-30 00:00:00,11601.0,41.0,1,2,3,2005,3/30/2005,2005.0,30.0,4.0
2005-03-31 00:00:00,11389.0,40.0,1,3,3,2005,3/31/2005,2005.0,31.0,5.0
2005-04-01 00:00:00,11412.0,40.0,1,4,4,2005,4/1/2005,2005.0,1.0,6.0
2005-04-02 00:00:00,11277.0,41.0,1,5,4,2005,4/2/2005,2005.0,2.0,7.0
2005-04-03 00:00:00,10987.0,51.0,1,6,4,2005,4/3/2005,2005.0,3.0,1.0
2005-04-04 00:00:00,11127.0,40.0,1,0,4,2005,4/4/2005,2005.0,4.0,2.0
2005-04-05 00:00:00,11626.0,41.0,1,1,4,2005,4/5/2005,2005.0,5.0,3.0
2005-04-06 00:00:00,11033.0,47.0,1,2,4,2005,4/6/2005,2005.0,6.0,4.0
2005-04-07 00:00:00,10846.0,49.0,1,3,4,2005,4/7/2005,2005.0,7.0,5.0
2005-04-08 00:00:00,10958.0,51.0,1,4,4,2005,4/8/2005,2005.0,8.0,6.0
2005-04-09 00:00:00,10944.0,45.0,1,5,4,2005,4/9/2005,2005.0,9.0,7.0
2005-04-10 00:00:00,10687.0,41.0,1,6,4,2005,4/10/2005,2005.0,10.0,1.0
2005-04-11 00:00:00,10270.0,51.0,1,0,4,2005,4/11/2005,2005.0,11.0,2.0
2005-04-12 00:00:00,11162.0,38.0,1,1,4,2005,4/12/2005,2005.0,12.0,3.0
2005-04-13 00:00:00,11320.0,38.0,1,2,4,2005,4/13/2005,2005.0,13.0,4.0
2005-04-14 00:00:00,11176.0,41.0,1,3,4,2005,4/14/2005,2005.0,14.0,5.0
2005-04-15 00:00:00,11153.0,40.0,1,4,4,2005,4/15/2005,2005.0,15.0,6.0
2005-04-16 00:00:00,11195.0,38.0,1,5,4,2005,4/16/2005,2005.0,16.0,7.0
2005-04-17 00:00:00,10645.0,42.0,1,6,4,2005,4/17/2005,2005.0,17.0,1.0
2005-04-18 00:00:00,10215.0,58.0,1,0,4,2005,4/18/2005,2005.0,18.0,2.0
2005-04-19 00:00:00,10612.0,49.0,1,1,4,2005,4/19/2005,2005.0,19.0,3.0
2005-04-20 00:00:00,10683.0,60.0,1,2,4,2005,4/20/2005,2005.0,20.0,4.0
2005-04-21 00:00:00,10915.0,56.0,1,3,4,2005,4/21/2005,2005.0,21.0,5.0
2005-04-22 00:00:00,10770.0,44.0,1,4,4,2005,4/22/2005,2005.0,22.0,6.0
2005-04-23 00:00:00,10660.0,45.0,1,5,4,2005,4/23/2005,2005.0,23.0,7.0
2005-04-24 00:00:00,10528.0,53.0,1,6,4,2005,4/24/2005,2005.0,24.0,1.0
2005-04-25 00:00:00,10334.0,45.0,1,0,4,2005,4/25/2005,2005.0,25.0,2.0
2005-04-26 00:00:00,11002.0,43.0,1,1,4,2005,4/26/2005,2005.0,26.0,3.0
2005-04-27 00:00:00,10681.0,52.0,1,2,4,2005,4/27/2005,2005.0,27.0,4.0
2005-04-28 00:00:00,10925.0,50.0,1,3,4,2005,4/28/2005,2005.0,28.0,5.0
2005-04-29 00:00:00,11077.0,43.0,1,4,4,2005,4/29/2005,2005.0,29.0,6.0
2005-04-30 00:00:00,10818.0,49.0,1,5,4,2005,4/30/2005,2005.0,30.0,7.0
2005-05-01 00:00:00,10575.0,54.0,1,6,5,2005,5/1/2005,2005.0,1.0,1.0
2005-05-02 00:00:00,10350.0,46.0,1,0,5,2005,5/2/2005,2005.0,2.0,2.0
2005-05-03 00:00:00,10767.0,44.0,1,1,5,2005,5/3/2005,2005.0,3.0,3.0
2005-05-04 00:00:00,10816.0,46.0,1,2,5,2005,5/4/2005,2005.0,4.0,4.0
2005-05-05 00:00:00,10825.0,43.0,1,3,5,2005,5/5/2005,2005.0,5.0,5.0
2005-05-06 00:00:00,10866.0,46.0,1,4,5,2005,5/6/2005,2005.0,6.0,6.0
2005-05-07 00:00:00,10823.0,47.0,1,5,5,2005,5/7/2005,2005.0,7.0,7.0
2005-05-08 00:00:00,10890.0,42.0,1,6,5,2005,5/8/2005,2005.0,8.0,1.0
2005-05-09 00:00:00,10340.0,48.0,1,0,5,2005,5/9/2005,2005.0,9.0,2.0
2005-05-10 00:00:00,10670.0,50.0,1,1,5,2005,5/10/2005,2005.0,10.0,3.0
2005-05-11 00:00:00,10634.0,52.0,1,2,5,2005,5/11/2005,2005.0,11.0,4.0
2005-05-12 00:00:00,10728.0,56.0,1,3,5,2005,5/12/2005,2005.0,12.0,5.0
2005-05-13 00:00:00,10730.0,44.0,1,4,5,2005,5/13/2005,2005.0,13.0,6.0
2005-05-14 00:00:00,10645.0,51.0,1,5,5,2005,5/14/2005,2005.0,14.0,7.0
2005-05-15 00:00:00,10342.0,54.0,1,6,5,2005,5/15/2005,2005.0,15.0,1.0
2005-05-16 00:00:00,10205.0,48.0,1,0,5,2005,5/16/2005,2005.0,16.0,2.0
2005-05-17 00:00:00,10663.0,52.0,1,1,5,2005,5/17/2005,2005.0,17.0,3.0
2005-05-18 00:00:00,10621.0,50.0,1,2,5,2005,5/18/2005,2005.0,18.0,4.0
2005-05-19 00:00:00,10619.0,49.0,1,3,5,2005,5/19/2005,2005.0,19.0,5.0
2005-05-20 00:00:00,10614.0,50.0,1,4,5,2005,5/20/2005,2005.0,20.0,6.0
2005-05-21 00:00:00,10660.0,49.0,1,5,5,2005,5/21/2005,2005.0,21.0,7.0
2005-05-22 00:00:00,10391.0,48.0,1,6,5,2005,5/22/2005,2005.0,22.0,1.0
2005-05-23 00:00:00,10204.0,48.0,1,0,5,2005,5/23/2005,2005.0,23.0,2.0
2005-05-24 00:00:00,10762.0,48.0,1,1,5,2005,5/24/2005,2005.0,24.0,3.0
2005-05-25 00:00:00,11082.0,47.0,1,2,5,2005,5/25/2005,2005.0,25.0,4.0
2005-05-26 00:00:00,11153.0,49.0,1,3,5,2005,5/26/2005,2005.0,26.0,5.0
2005-05-27 00:00:00,10975.0,51.0,1,4,5,2005,5/27/2005,2005.0,27.0,6.0
2005-05-28 00:00:00,10730.0,55.0,1,5,5,2005,5/28/2005,2005.0,28.0,7.0
2005-05-29 00:00:00,10346.0,58.0,1,6,5,2005,5/29/2005,2005.0,29.0,1.0
2005-05-30 00:00:00,10168.0,57.0,1,0,5,2005,5/30/2005,2005.0,30.0,2.0
2005-05-31 00:00:00,10119.0,56.0,1,1,5,2005,5/31/2005,2005.0,31.0,3.0
2005-06-01 00:00:00,10760.0,54.0,1,2,6,2005,6/1/2005,2005.0,1.0,4.0
2005-06-02 00:00:00,10833.0,54.0,1,3,6,2005,6/2/2005,2005.0,2.0,5.0
2005-06-03 00:00:00,10993.0,56.0,1,4,6,2005,6/3/2005,2005.0,3.0,6.0
2005-06-04 00:00:00,11244.0,62.0,1,5,6,2005,6/4/2005,2005.0,4.0,7.0
2005-06-05 00:00:00,11694.0,67.0,1,6,6,2005,6/5/2005,2005.0,5.0,1.0
2005-06-06 00:00:00,12126.0,66.0,1,0,6,2005,6/6/2005,2005.0,6.0,2.0
2005-06-07 00:00:00,11958.0,65.0,1,1,6,2005,6/7/2005,2005.0,7.0,3.0
2005-06-08 00:00:00,13139.0,70.0,1,2,6,2005,6/8/2005,2005.0,8.0,4.0
2005-06-09 00:00:00,13837.0,71.0,1,3,6,2005,6/9/2005,2005.0,9.0,5.0
2005-06-10 00:00:00,13816.0,68.0,1,4,6,2005,6/10/2005,2005.0,10.0,6.0
2005-06-11 00:00:00,13937.0,71.0,1,5,6,2005,6/11/2005,2005.0,11.0,7.0
2005-06-12 00:00:00,14548.0,72.0,1,6,6,2005,6/12/2005,2005.0,12.0,1.0
2005-06-13 00:00:00,14732.0,75.0,1,0,6,2005,6/13/2005,2005.0,13.0,2.0
2005-06-14 00:00:00,16232.0,77.0,1,1,6,2005,6/14/2005,2005.0,14.0,3.0
2005-06-15 00:00:00,12980.0,62.0,1,2,6,2005,6/15/2005,2005.0,15.0,4.0
2005-06-16 00:00:00,11183.0,51.0,1,3,6,2005,6/16/2005,2005.0,16.0,5.0
2005-06-17 00:00:00,11257.0,55.0,1,4,6,2005,6/17/2005,2005.0,17.0,6.0
2005-06-18 00:00:00,11254.0,56.0,1,5,6,2005,6/18/2005,2005.0,18.0,7.0
2005-06-19 00:00:00,10944.0,57.0,1,6,6,2005,6/19/2005,2005.0,19.0,1.0
2005-06-20 00:00:00,10616.0,56.0,1,0,6,2005,6/20/2005,2005.0,20.0,2.0
2005-06-21 00:00:00,11553.0,59.0,1,1,6,2005,6/21/2005,2005.0,21.0,3.0
2005-06-22 00:00:00,12711.0,67.0,1,2,6,2005,6/22/2005,2005.0,22.0,4.0
2005-06-23 00:00:00,11746.0,61.0,1,3,6,2005,6/23/2005,2005.0,23.0,5.0
2005-06-24 00:00:00,11937.0,63.0,1,4,6,2005,6/24/2005,2005.0,24.0,6.0
2005-06-25 00:00:00,13415.0,70.0,1,5,6,2005,6/25/2005,2005.0,25.0,7.0
2005-06-26 00:00:00,15005.0,75.0,1,6,6,2005,6/26/2005,2005.0,26.0,1.0
2005-06-27 00:00:00,15139.0,73.0,1,0,6,2005,6/27/2005,2005.0,27.0,2.0
2005-06-28 00:00:00,15495.0,72.0,1,1,6,2005,6/28/2005,2005.0,28.0,3.0
2005-06-29 00:00:00,14918.0,73.0,1,2,6,2005,6/29/2005,2005.0,29.0,4.0
2005-06-30 00:00:00,14490.0,67.0,1,3,6,2005,6/30/2005,2005.0,30.0,5.0
2005-07-01 00:00:00,13749.0,67.0,1,4,7,2005,7/1/2005,2005.0,1.0,6.0
2005-07-02 00:00:00,13598.0,69.0,1,5,7,2005,7/2/2005,2005.0,2.0,7.0
2005-07-03 00:00:00,12043.0,64.0,1,6,7,2005,7/3/2005,2005.0,3.0,1.0
2005-07-04 00:00:00,11435.0,63.0,1,0,7,2005,7/4/2005,2005.0,4.0,2.0
2005-07-05 00:00:00,11723.0,65.0,1,1,7,2005,7/5/2005,2005.0,5.0,3.0
2005-07-06 00:00:00,14162.0,71.0,1,2,7,2005,7/6/2005,2005.0,6.0,4.0
2005-07-07 00:00:00,12401.0,63.0,1,3,7,2005,7/7/2005,2005.0,7.0,5.0
2005-07-08 00:00:00,11761.0,62.0,1,4,7,2005,7/8/2005,2005.0,8.0,6.0
2005-07-09 00:00:00,11212.0,57.0,1,5,7,2005,7/9/2005,2005.0,9.0,7.0
2005-07-10 00:00:00,11690.0,65.0,1,6,7,2005,7/10/2005,2005.0,10.0,1.0
2005-07-11 00:00:00,13707.0,75.0,1,0,7,2005,7/11/2005,2005.0,11.0,2.0
2005-07-12 00:00:00,15032.0,71.0,1,1,7,2005,7/12/2005,2005.0,12.0,3.0
2005-07-13 00:00:00,13257.0,65.0,1,2,7,2005,7/13/2005,2005.0,13.0,4.0
2005-07-14 00:00:00,13480.0,68.0,1,3,7,2005,7/14/2005,2005.0,14.0,5.0
2005-07-15 00:00:00,15164.0,73.0,1,4,7,2005,7/15/2005,2005.0,15.0,6.0
2005-07-16 00:00:00,14931.0,71.0,1,5,7,2005,7/16/2005,2005.0,16.0,7.0
2005-07-17 00:00:00,14730.0,72.0,1,6,7,2005,7/17/2005,2005.0,17.0,1.0
2005-07-18 00:00:00,15066.0,74.0,1,0,7,2005,7/18/2005,2005.0,18.0,2.0
2005-07-19 00:00:00,16249.0,76.0,1,1,7,2005,7/19/2005,2005.0,19.0,3.0
2005-07-20 00:00:00,16839.0,77.0,1,2,7,2005,7/20/2005,2005.0,20.0,4.0
2005-07-21 00:00:00,15703.0,73.0,1,3,7,2005,7/21/2005,2005.0,21.0,5.0
2005-07-22 00:00:00,15415.0,72.0,1,4,7,2005,7/22/2005,2005.0,22.0,6.0
2005-07-23 00:00:00,15372.0,70.0,1,5,7,2005,7/23/2005,2005.0,23.0,7.0
2005-07-24 00:00:00,12885.0,67.0,1,6,7,2005,7/24/2005,2005.0,24.0,1.0
2005-07-25 00:00:00,13411.0,69.0,1,0,7,2005,7/25/2005,2005.0,25.0,2.0
2005-07-26 00:00:00,15395.0,72.0,1,1,7,2005,7/26/2005,2005.0,26.0,3.0
2005-07-27 00:00:00,17155.0,77.0,1,2,7,2005,7/27/2005,2005.0,27.0,4.0
2005-07-28 00:00:00,15558.0,70.0,1,3,7,2005,7/28/2005,2005.0,28.0,5.0
2005-07-29 00:00:00,12905.0,64.0,1,4,7,2005,7/29/2005,2005.0,29.0,6.0
2005-07-30 00:00:00,13953.0,70.0,1,5,7,2005,7/30/2005,2005.0,30.0,7.0
2005-07-31 00:00:00,13086.0,67.0,1,6,7,2005,7/31/2005,2005.0,31.0,1.0
2005-08-01 00:00:00,12542.0,66.0,1,0,8,2005,8/1/2005,2005.0,1.0,2.0
2005-08-02 00:00:00,14040.0,70.0,1,1,8,2005,8/2/2005,2005.0,2.0,3.0
2005-08-03 00:00:00,15422.0,76.0,1,2,8,2005,8/3/2005,2005.0,3.0,4.0
2005-08-04 00:00:00,15483.0,71.0,1,3,8,2005,8/4/2005,2005.0,4.0,5.0
2005-08-05 00:00:00,15759.0,73.0,1,4,8,2005,8/5/2005,2005.0,5.0,6.0
2005-08-06 00:00:00,15049.0,72.0,1,5,8,2005,8/6/2005,2005.0,6.0,7.0
2005-08-07 00:00:00,13337.0,67.0,1,6,8,2005,8/7/2005,2005.0,7.0,1.0
2005-08-08 00:00:00,14064.0,71.0,1,0,8,2005,8/8/2005,2005.0,8.0,2.0
2005-08-09 00:00:00,15996.0,74.0,1,1,8,2005,8/9/2005,2005.0,9.0,3.0
2005-08-10 00:00:00,15217.0,73.0,1,2,8,2005,8/10/2005,2005.0,10.0,4.0
2005-08-11 00:00:00,15967.0,73.0,1,3,8,2005,8/11/2005,2005.0,11.0,5.0
2005-08-12 00:00:00,15882.0,73.0,1,4,8,2005,8/12/2005,2005.0,12.0,6.0
2005-08-13 00:00:00,16057.0,75.0,1,5,8,2005,8/13/2005,2005.0,13.0,7.0
2005-08-14 00:00:00,16978.0,76.0,1,6,8,2005,8/14/2005,2005.0,14.0,1.0
2005-08-15 00:00:00,14437.0,68.0,1,0,8,2005,8/15/2005,2005.0,15.0,2.0
2005-08-16 00:00:00,12651.0,63.0,1,1,8,2005,8/16/2005,2005.0,16.0,3.0
2005-08-17 00:00:00,13042.0,67.0,1,2,8,2005,8/17/2005,2005.0,17.0,4.0
2005-08-18 00:00:00,13156.0,67.0,1,3,8,2005,8/18/2005,2005.0,18.0,5.0
2005-08-19 00:00:00,12525.0,63.0,1,4,8,2005,8/19/2005,2005.0,19.0,6.0
2005-08-20 00:00:00,12576.0,66.0,1,5,8,2005,8/20/2005,2005.0,20.0,7.0
2005-08-21 00:00:00,13417.0,71.0,1,6,8,2005,8/21/2005,2005.0,21.0,1.0
2005-08-22 00:00:00,14266.0,71.0,1,0,8,2005,8/22/2005,2005.0,22.0,2.0
2005-08-23 00:00:00,13201.0,65.0,1,1,8,2005,8/23/2005,2005.0,23.0,3.0
2005-08-24 00:00:00,12590.0,67.0,1,2,8,2005,8/24/2005,2005.0,24.0,4.0
2005-08-25 00:00:00,12051.0,61.0,1,3,8,2005,8/25/2005,2005.0,25.0,5.0
2005-08-26 00:00:00,12317.0,63.0,1,4,8,2005,8/26/2005,2005.0,26.0,6.0
2005-08-27 00:00:00,12767.0,67.0,1,5,8,2005,8/27/2005,2005.0,27.0,7.0
2005-08-28 00:00:00,12806.0,68.0,1,6,8,2005,8/28/2005,2005.0,28.0,1.0
2005-08-29 00:00:00,13818.0,71.0,1,0,8,2005,8/29/2005,2005.0,29.0,2.0
2005-08-30 00:00:00,14999.0,73.0,1,1,8,2005,8/30/2005,2005.0,30.0,3.0
2005-08-31 00:00:00,14605.0,73.0,1,2,8,2005,8/31/2005,2005.0,31.0,4.0
2005-09-01 00:00:00,15400.0,72.0,1,3,9,2005,9/1/2005,2005.0,1.0,5.0
2005-09-02 00:00:00,13402.0,66.0,1,4,9,2005,9/2/2005,2005.0,2.0,6.0
2005-09-03 00:00:00,13424.0,70.0,1,5,9,2005,9/3/2005,2005.0,3.0,7.0
2005-09-04 00:00:00,12075.0,64.0,1,6,9,2005,9/4/2005,2005.0,4.0,1.0
2005-09-05 00:00:00,11519.0,63.0,1,0,9,2005,9/5/2005,2005.0,5.0,2.0
2005-09-06 00:00:00,11100.0,58.0,1,1,9,2005,9/6/2005,2005.0,6.0,3.0
2005-09-07 00:00:00,11750.0,61.0,1,2,9,2005,9/7/2005,2005.0,7.0,4.0
2005-09-08 00:00:00,12195.0,63.0,1,3,9,2005,9/8/2005,2005.0,8.0,5.0
2005-09-09 00:00:00,12958.0,67.0,1,4,9,2005,9/9/2005,2005.0,9.0,6.0
2005-09-10 00:00:00,11726.0,62.0,1,5,9,2005,9/10/2005,2005.0,10.0,7.0
2005-09-11 00:00:00,10855.0,56.0,1,6,9,2005,9/11/2005,2005.0,11.0,1.0
2005-09-12 00:00:00,11090.0,63.0,1,0,9,2005,9/12/2005,2005.0,12.0,2.0
2005-09-13 00:00:00,13743.0,71.0,1,1,9,2005,9/13/2005,2005.0,13.0,3.0
2005-09-14 00:00:00,13722.0,69.0,1,2,9,2005,9/14/2005,2005.0,14.0,4.0
2005-09-15 00:00:00,14854.0,74.0,1,3,9,2005,9/15/2005,2005.0,15.0,5.0
2005-09-16 00:00:00,13854.0,69.0,1,4,9,2005,9/16/2005,2005.0,16.0,6.0
2005-09-17 00:00:00,12687.0,66.0,1,5,9,2005,9/17/2005,2005.0,17.0,7.0
2005-09-18 00:00:00,12178.0,65.0,1,6,9,2005,9/18/2005,2005.0,18.0,1.0
2005-09-19 00:00:00,11431.0,61.0,1,0,9,2005,9/19/2005,2005.0,19.0,2.0
2005-09-20 00:00:00,12209.0,64.0,1,1,9,2005,9/20/2005,2005.0,20.0,3.0
2005-09-21 00:00:00,12442.0,68.0,1,2,9,2005,9/21/2005,2005.0,21.0,4.0
2005-09-22 00:00:00,11999.0,64.0,1,3,9,2005,9/22/2005,2005.0,22.0,5.0
2005-09-23 00:00:00,12347.0,66.0,1,4,9,2005,9/23/2005,2005.0,23.0,6.0
2005-09-24 00:00:00,11561.0,58.0,1,5,9,2005,9/24/2005,2005.0,24.0,7.0
2005-09-25 00:00:00,10482.0,51.0,1,6,9,2005,9/25/2005,2005.0,25.0,1.0
2005-09-26 00:00:00,10696.0,63.0,1,0,9,2005,9/26/2005,2005.0,26.0,2.0
2005-09-27 00:00:00,12136.0,69.0,1,1,9,2005,9/27/2005,2005.0,27.0,3.0
2005-09-28 00:00:00,10933.0,53.0,1,2,9,2005,9/28/2005,2005.0,28.0,4.0
2005-09-29 00:00:00,11035.0,58.0,1,3,9,2005,9/29/2005,2005.0,29.0,5.0
2005-09-30 00:00:00,10787.0,49.0,1,4,9,2005,9/30/2005,2005.0,30.0,6.0
2005-10-01 00:00:00,10763.0,49.0,1,5,10,2005,10/1/2005,2005.0,1.0,7.0
2005-10-02 00:00:00,10451.0,53.0,1,6,10,2005,10/2/2005,2005.0,2.0,1.0
2005-10-03 00:00:00,10424.0,54.0,1,0,10,2005,10/3/2005,2005.0,3.0,2.0
2005-10-04 00:00:00,11168.0,59.0,1,1,10,2005,10/4/2005,2005.0,4.0,3.0
2005-10-05 00:00:00,11309.0,59.0,1,2,10,2005,10/5/2005,2005.0,5.0,4.0
2005-10-06 00:00:00,11705.0,62.0,1,3,10,2005,10/6/2005,2005.0,6.0,5.0
2005-10-07 00:00:00,12105.0,66.0,1,4,10,2005,10/7/2005,2005.0,7.0,6.0
2005-10-08 00:00:00,12599.0,68.0,1,5,10,2005,10/8/2005,2005.0,8.0,7.0
2005-10-09 00:00:00,11322.0,53.0,1,6,10,2005,10/9/2005,2005.0,9.0,1.0
2005-10-10 00:00:00,10570.0,53.0,1,0,10,2005,10/10/2005,2005.0,10.0,2.0
2005-10-11 00:00:00,10929.0,54.0,1,1,10,2005,10/11/2005,2005.0,11.0,3.0
2005-10-12 00:00:00,11071.0,53.0,1,2,10,2005,10/12/2005,2005.0,12.0,4.0
2005-10-13 00:00:00,11152.0,53.0,1,3,10,2005,10/13/2005,2005.0,13.0,5.0
2005-10-14 00:00:00,11138.0,55.0,1,4,10,2005,10/14/2005,2005.0,14.0,6.0
2005-10-15 00:00:00,11372.0,57.0,1,5,10,2005,10/15/2005,2005.0,15.0,7.0
2005-10-16 00:00:00,10990.0,52.0,1,6,10,2005,10/16/2005,2005.0,16.0,1.0
2005-10-17 00:00:00,10612.0,53.0,1,0,10,2005,10/17/2005,2005.0,17.0,2.0
2005-10-18 00:00:00,11022.0,46.0,1,1,10,2005,10/18/2005,2005.0,18.0,3.0
2005-10-19 00:00:00,10968.0,53.0,1,2,10,2005,10/19/2005,2005.0,19.0,4.0
2005-10-20 00:00:00,10940.0,56.0,1,3,10,2005,10/20/2005,2005.0,20.0,5.0
2005-10-21 00:00:00,11079.0,42.0,1,4,10,2005,10/21/2005,2005.0,21.0,6.0
2005-10-22 00:00:00,11241.0,40.0,1,5,10,2005,10/22/2005,2005.0,22.0,7.0
2005-10-23 00:00:00,11055.0,45.0,1,6,10,2005,10/23/2005,2005.0,23.0,1.0
2005-10-24 00:00:00,10808.0,43.0,1,0,10,2005,10/24/2005,2005.0,24.0,2.0
2005-10-25 00:00:00,11355.0,46.0,1,1,10,2005,10/25/2005,2005.0,25.0,3.0
2005-10-26 00:00:00,11627.0,38.0,1,2,10,2005,10/26/2005,2005.0,26.0,4.0
2005-10-27 00:00:00,11711.0,40.0,1,3,10,2005,10/27/2005,2005.0,27.0,5.0
2005-10-28 00:00:00,11619.0,39.0,1,4,10,2005,10/28/2005,2005.0,28.0,6.0
2005-10-29 00:00:00,11740.0,37.0,1,5,10,2005,10/29/2005,2005.0,29.0,7.0
2005-10-30 00:00:00,11553.0,39.0,1,6,10,2005,10/30/2005,2005.0,30.0,1.0
2005-10-31 00:00:00,10548.0,46.0,1,0,10,2005,10/31/2005,2005.0,31.0,2.0
2005-11-01 00:00:00,10811.0,50.0,1,1,11,2005,11/1/2005,2005.0,1.0,3.0
2005-11-02 00:00:00,10853.0,54.0,1,2,11,2005,11/2/2005,2005.0,2.0,4.0
2005-11-03 00:00:00,11188.0,40.0,1,3,11,2005,11/3/2005,2005.0,3.0,5.0
2005-11-04 00:00:00,10942.0,54.0,1,4,11,2005,11/4/2005,2005.0,4.0,6.0
2005-11-05 00:00:00,10798.0,49.0,1,5,11,2005,11/5/2005,2005.0,5.0,7.0
2005-11-06 00:00:00,10427.0,51.0,1,6,11,2005,11/6/2005,2005.0,6.0,1.0
2005-11-07 00:00:00,10360.0,57.0,1,0,11,2005,11/7/2005,2005.0,7.0,2.0
2005-11-08 00:00:00,11060.0,45.0,1,1,11,2005,11/8/2005,2005.0,8.0,3.0
2005-11-09 00:00:00,11055.0,43.0,1,2,11,2005,11/9/2005,2005.0,9.0,4.0
2005-11-10 00:00:00,11211.0,53.0,1,3,11,2005,11/10/2005,2005.0,10.0,5.0
2005-11-11 00:00:00,11727.0,35.0,1,4,11,2005,11/11/2005,2005.0,11.0,6.0
2005-11-12 00:00:00,12009.0,31.0,1,5,11,2005,11/12/2005,2005.0,12.0,7.0
2005-11-13 00:00:00,11251.0,40.0,1,6,11,2005,11/13/2005,2005.0,13.0,1.0
2005-11-14 00:00:00,10481.0,53.0,1,0,11,2005,11/14/2005,2005.0,14.0,2.0
2005-11-15 00:00:00,11072.0,40.0,1,1,11,2005,11/15/2005,2005.0,15.0,3.0
2005-11-16 00:00:00,11179.0,47.0,1,2,11,2005,11/16/2005,2005.0,16.0,4.0
2005-11-17 00:00:00,10967.0,47.0,1,3,11,2005,11/17/2005,2005.0,17.0,5.0
2005-11-18 00:00:00,11969.0,32.0,1,4,11,2005,11/18/2005,2005.0,18.0,6.0
2005-11-19 00:00:00,12405.0,29.0,1,5,11,2005,11/19/2005,2005.0,19.0,7.0
2005-11-20 00:00:00,11894.0,32.0,1,6,11,2005,11/20/2005,2005.0,20.0,1.0
2005-11-21 00:00:00,11105.0,42.0,1,0,11,2005,11/21/2005,2005.0,21.0,2.0
2005-11-22 00:00:00,11250.0,47.0,1,1,11,2005,11/22/2005,2005.0,22.0,3.0
2005-11-23 00:00:00,12154.0,33.0,1,2,11,2005,11/23/2005,2005.0,23.0,4.0
2005-11-24 00:00:00,12573.0,23.0,1,3,11,2005,11/24/2005,2005.0,24.0,5.0
2005-11-25 00:00:00,11789.0,24.0,1,4,11,2005,11/25/2005,2005.0,25.0,6.0
2005-11-26 00:00:00,12635.0,22.0,1,5,11,2005,11/26/2005,2005.0,26.0,7.0
2005-11-27 00:00:00,12110.0,31.0,1,6,11,2005,11/27/2005,2005.0,27.0,1.0
2005-11-28 00:00:00,11377.0,37.0,1,0,11,2005,11/28/2005,2005.0,28.0,2.0
2005-11-29 00:00:00,11514.0,46.0,1,1,11,2005,11/29/2005,2005.0,29.0,3.0
2005-11-30 00:00:00,11179.0,57.0,1,2,11,2005,11/30/2005,2005.0,30.0,4.0
2005-12-01 00:00:00,11374.0,43.0,1,3,12,2005,12/1/2005,2005.0,1.0,5.0
2005-12-02 00:00:00,11780.0,39.0,1,4,12,2005,12/2/2005,2005.0,2.0,6.0
2005-12-03 00:00:00,12725.0,32.0,1,5,12,2005,12/3/2005,2005.0,3.0,7.0
2005-12-04 00:00:00,12766.0,27.0,1,6,12,2005,12/4/2005,2005.0,4.0,1.0
2005-12-05 00:00:00,12591.0,24.0,1,0,12,2005,12/5/2005,2005.0,5.0,2.0
2005-12-06 00:00:00,12920.0,29.0,1,1,12,2005,12/6/2005,2005.0,6.0,3.0
2005-12-07 00:00:00,13201.0,26.0,1,2,12,2005,12/7/2005,2005.0,7.0,4.0
2005-12-08 00:00:00,13970.0,18.0,1,3,12,2005,12/8/2005,2005.0,8.0,5.0
2005-12-09 00:00:00,13648.0,22.0,1,4,12,2005,12/9/2005,2005.0,9.0,6.0
2005-12-10 00:00:00,13223.0,28.0,1,5,12,2005,12/10/2005,2005.0,10.0,7.0
2005-12-11 00:00:00,12792.0,28.0,1,6,12,2005,12/11/2005,2005.0,11.0,1.0
2005-12-12 00:00:00,12447.0,28.0,1,0,12,2005,12/12/2005,2005.0,12.0,2.0
2005-12-13 00:00:00,13560.0,21.0,1,1,12,2005,12/13/2005,2005.0,13.0,3.0
2005-12-14 00:00:00,14587.0,10.0,1,2,12,2005,12/14/2005,2005.0,14.0,4.0
2005-12-15 00:00:00,14717.0,13.0,1,3,12,2005,12/15/2005,2005.0,15.0,5.0
2005-12-16 00:00:00,13768.0,25.0,1,4,12,2005,12/16/2005,2005.0,16.0,6.0
